PLAYER_ID,TEAM_ABBREVIATION,SEASON,TEAM_NAME
201985,MIN,13-14,Timberwolves
201166,DEN,13-14,Nuggets
201189,SAC,13-14,Kings
203519,PHI,13-14,76ers
1733,WAS,13-14,Wizards
201143,ATL,13-14,Hawks
2744,CHA,13-14,Hornets
202329,NOP,13-14,Pelicans
101187,BKN,13-14,Nets
202692,UTA,13-14,Jazz
203458,PHX,13-14,Suns
203144,MIN,13-14,Timberwolves
201582,NOP,13-14,Pelicans
203459,POR,13-14,Blazers
202087,CLE,13-14,Cavaliers
2405,NYK,13-14,Knicks
101161,TOR,13-14,Raptors
2760,CLE,13-14,Cavaliers
101154,BKN,13-14,Nets
203083,DET,13-14,Pistons
2738,GSW,13-14,Warriors
1889,WAS,13-14,Wizards
203460,OKC,13-14,Thunder
200745,NYK,13-14,Knicks
1905,BKN,13-14,Nets
101106,GSW,13-14,Warriors
101115,IND,13-14,Pacers
203094,ORL,13-14,Magic
2740,UTA,13-14,Jazz
1712,LAC,13-14,Clippers
203461,CLE,13-14,Cavaliers
203076,NOP,13-14,Pelicans
201627,NOP,13-14,Pelicans
201576,DEN,13-14,Nuggets
201229,CHA,13-14,Hornets
203462,PHX,13-14,Suns
202620,CLE,13-14,Cavaliers
203102,PHI,13-14,76ers
203382,SAS,13-14,Spurs
201167,ORL,13-14,Magic
201948,SAS,13-14,Spurs
203085,NOP,13-14,Pelicans
202340,BOS,13-14,Celtics
2732,CHA,13-14,Hornets
203463,SAC,13-14,Kings
2757,MEM,13-14,Grizzlies
203108,DAL,13-14,Mavericks
202687,CHA,13-14,Hornets
201933,LAC,13-14,Clippers
2564,SAS,13-14,Spurs
203078,WAS,13-14,Wizards
201148,DAL,13-14,Mavericks
101138,BOS,13-14,Celtics
203561,PHI,13-14,76ers
201943,DET,13-14,Pistons
202688,MIL,13-14,Bucks
201575,UTA,13-14,Jazz
203148,NOP,13-14,Pelicans
201572,BKN,13-14,Nets
201957,PHI,13-14,76ers
201228,IND,13-14,Pacers
203468,POR,13-14,Blazers
101139,CLE,13-14,Cavaliers
201171,SAC,13-14,Kings
2430,CHI,13-14,Bulls
2546,NYK,13-14,Knicks
2406,OKC,13-14,Thunder
203467,CLE,13-14,Cavaliers
201858,ATL,13-14,Hawks
203810,PHI,13-14,76ers
202718,HOU,13-14,Rockets
101112,PHX,13-14,Suns
101111,DET,13-14,Pistons
201978,MIN,13-14,Timberwolves
1497,DET,13-14,Pistons
2365,MIA,13-14,Heat
203569,BOS,13-14,Celtics
2547,MIA,13-14,Heat
203142,IND,13-14,Pacers
201604,CHA,13-14,Hornets
203187,BOS,13-14,Celtics
2549,LAL,13-14,Lakers
101108,LAC,13-14,Clippers
202698,WAS,13-14,Wizards
203147,NYK,13-14,Knicks
202874,MIL,13-14,Bucks
101236,TOR,13-14,Raptors
203469,CHA,13-14,Hornets
202332,NYK,13-14,Knicks
201147,MIN,13-14,Timberwolves
202709,SAS,13-14,Spurs
201584,MEM,13-14,Grizzlies
201571,CHI,13-14,Bulls
203474,MIL,13-14,Bucks
201591,CHA,13-14,Hornets
203081,POR,13-14,Blazers
202345,SAS,13-14,Spurs
202350,PHI,13-14,76ers
101122,LAC,13-14,Clippers
201980,SAS,13-14,Spurs
201967,MIN,13-14,Timberwolves
203130,PHI,13-14,76ers
203121,NOP,13-14,Pelicans
202721,MEM,13-14,Grizzlies
201589,DEN,13-14,Nuggets
201954,LAC,13-14,Clippers
101135,GSW,13-14,Warriors
2561,IND,13-14,Pacers
201599,LAC,13-14,Clippers
202732,MIA,13-14,Heat
201971,DAL,13-14,Mavericks
201942,TOR,13-14,Raptors
202326,SAC,13-14,Kings
201960,ATL,13-14,Hawks
203471,ATL,13-14,Hawks
965,OKC,13-14,Thunder
101114,BKN,13-14,Nets
202324,UTA,13-14,Jazz
201565,CHI,13-14,Bulls
202682,SAC,13-14,Kings
2734,DAL,13-14,Mavericks
203473,ORL,13-14,Magic
202354,ATL,13-14,Hawks
203197,UTA,13-14,Jazz
203079,CLE,13-14,Cavaliers
202091,PHX,13-14,Suns
1717,DAL,13-14,Mavericks
202388,IND,13-14,Pacers
202700,HOU,13-14,Rockets
2748,POR,13-14,Blazers
203117,ORL,13-14,Magic
203110,GSW,13-14,Warriors
2400,WAS,13-14,Wizards
202779,TOR,13-14,Raptors
2730,HOU,13-14,Rockets
2548,MIA,13-14,Heat
202734,ORL,13-14,Magic
201947,NYK,13-14,Knicks
2248,POR,13-14,Blazers
202334,MEM,13-14,Grizzlies
202327,MIL,13-14,Bucks
203548,LAL,13-14,Lakers
202343,PHI,13-14,76ers
1882,ATL,13-14,Hawks
202683,UTA,13-14,Jazz
202339,PHX,13-14,Suns
201569,NOP,13-14,Pelicans
201953,PHI,13-14,76ers
203513,CHI,13-14,Bulls
101141,MIL,13-14,Bucks
203095,DEN,13-14,Nuggets
202323,IND,13-14,Pacers
101128,HOU,13-14,Rockets
203539,DAL,13-14,Mavericks
202066,WAS,13-14,Wizards
202390,CHA,13-14,Hornets
201588,IND,13-14,Pacers
101123,PHX,13-14,Suns
201945,CHA,13-14,Hornets
2222,BOS,13-14,Celtics
203507,MIL,13-14,Bucks
203540,DET,13-14,Pistons
201175,LAC,13-14,Clippers
203318,WAS,13-14,Wizards
201609,PHX,13-14,Suns
202330,UTA,13-14,Jazz
203476,MIN,13-14,Timberwolves
202328,DET,13-14,Pistons
201141,MIA,13-14,Heat
202962,HOU,13-14,Rockets
201880,NOP,13-14,Pelicans
202349,TOR,13-14,Raptors
202970,ATL,13-14,Hawks
202380,SAC,13-14,Kings
203084,GSW,13-14,Warriors
201934,OKC,13-14,Thunder
2045,LAC,13-14,Clippers
203156,PHI,13-14,76ers
200756,GSW,13-14,Warriors
203138,PHI,13-14,76ers
203546,UTA,13-14,Jazz
101133,IND,13-14,Pacers
202697,NYK,13-14,Knicks
203477,HOU,13-14,Rockets
202738,SAC,13-14,Kings
202397,PHX,13-14,Suns
200826,MIN,13-14,Timberwolves
201581,DEN,13-14,Nuggets
200755,LAC,13-14,Clippers
2747,NYK,13-14,Knicks
201580,DEN,13-14,Nuggets
203109,DAL,13-14,Mavericks
203479,MEM,13-14,Grizzlies
2224,UTA,13-14,Jazz
2037,LAC,13-14,Clippers
2749,ORL,13-14,Magic
202341,PHI,13-14,76ers
201935,HOU,13-14,Rockets
201949,MEM,13-14,Grizzlies
2592,MIA,13-14,Heat
203263,PHI,13-14,76ers
203480,NOP,13-14,Pelicans
202686,DEN,13-14,Nuggets
2457,CHA,13-14,Hornets
203099,SAC,13-14,Kings
201162,LAC,13-14,Clippers
203096,BOS,13-14,Celtics
101127,CLE,13-14,Cavaliers
202363,PHI,13-14,76ers
2215,BKN,13-14,Nets
101131,ORL,13-14,Magic
201160,NOP,13-14,Pelicans
1891,BKN,13-14,Nets
201574,SAC,13-14,Kings
202399,MIL,13-14,Bucks
201965,SAS,13-14,Spurs
201145,BOS,13-14,Celtics
201952,ATL,13-14,Hawks
203481,NOP,13-14,Pelicans
203106,CHA,13-14,Hornets
202379,UTA,13-14,Jazz
203087,OKC,13-14,Thunder
202391,HOU,13-14,Rockets
202719,NYK,13-14,Knicks
979,GSW,13-14,Warriors
201573,BOS,13-14,Celtics
202690,CHI,13-14,Bulls
202710,CHI,13-14,Bulls
201149,CHI,13-14,Bulls
201975,LAL,13-14,Lakers
2207,BKN,13-14,Nets
201202,BOS,13-14,Celtics
200777,POR,13-14,Blazers
203089,MIL,13-14,Bucks
203098,ATL,13-14,Hawks
101249,UTA,13-14,Jazz
2422,TOR,13-14,Raptors
202322,WAS,13-14,Wizards
202720,MEM,13-14,Grizzlies
201973,DET,13-14,Pistons
202685,TOR,13-14,Raptors
202348,GSW,13-14,Warriors
200770,LAL,13-14,Lakers
202706,HOU,13-14,Rockets
201941,LAL,13-14,Lakers
203268,BKN,13-14,Nets
101181,DAL,13-14,Mavericks
2735,NOP,13-14,Pelicans
202725,DET,13-14,Pistons
201177,CHA,13-14,Hornets
2694,HOU,13-14,Rockets
2746,DET,13-14,Pistons
201950,NOP,13-14,Pelicans
202933,TOR,13-14,Raptors
203120,MIA,13-14,Heat
202695,SAS,13-14,Spurs
2586,BOS,13-14,Celtics
203482,BOS,13-14,Celtics
202689,CHA,13-14,Hornets
203088,LAL,13-14,Lakers
2570,OKC,13-14,Thunder
202702,DEN,13-14,Nuggets
203145,LAL,13-14,Lakers
203484,DET,13-14,Pistons
2030,NYK,13-14,Knicks
201142,OKC,13-14,Thunder
708,BKN,13-14,Nets
201567,MIN,13-14,Timberwolves
2755,MIN,13-14,Timberwolves
202338,WAS,13-14,Wizards
203114,MIL,13-14,Bucks
2550,CHI,13-14,Bulls
202691,GSW,13-14,Warriors
977,LAL,13-14,Lakers
201585,MEM,13-14,Grizzlies
2743,BOS,13-14,Celtics
2594,ATL,13-14,Hawks
200768,TOR,13-14,Raptors
203124,ORL,13-14,Magic
202713,DET,13-14,Pistons
202681,CLE,13-14,Cavaliers
200746,POR,13-14,Blazers
202362,IND,13-14,Pacers
202498,NOP,13-14,Pelicans
202361,TOR,13-14,Raptors
202336,MIL,13-14,Bucks
202730,IND,13-14,Pacers
2544,MIA,13-14,Heat
2571,PHX,13-14,Suns
203485,PHI,13-14,76ers
200811,CHI,13-14,Bulls
101150,ATL,13-14,Hawks
201601,MIN,13-14,Timberwolves
2449,IND,13-14,Pacers
202337,NOP,13-14,Pelicans
2557,CHA,13-14,Hornets
2736,CLE,13-14,Cavaliers
203146,LAC,13-14,Clippers
202952,UTA,13-14,Jazz
202412,LAL,13-14,Lakers
1938,SAS,13-14,Spurs
202705,LAL,13-14,Lakers
201188,MEM,13-14,Grizzlies
101162,WAS,13-14,Wizards
201158,SAS,13-14,Spurs
202694,PHX,13-14,Suns
201977,BKN,13-14,Nets
201596,MIA,13-14,Heat
202693,PHX,13-14,Suns
203104,BKN,13-14,Nets
201578,GSW,13-14,Warriors
101110,WAS,13-14,Wizards
101107,UTA,13-14,Jazz
203486,BKN,13-14,Nets
2440,LAC,13-14,Clippers
2588,SAS,13-14,Spurs
203521,CLE,13-14,Cavaliers
203090,ORL,13-14,Magic
2408,NOP,13-14,Pelicans
1897,NYK,13-14,Knicks
203086,POR,13-14,Blazers
201563,MIA,13-14,Heat
203487,PHI,13-14,76ers
203077,CHA,13-14,Hornets
201144,MEM,13-14,Grizzlies
2399,CHI,13-14,Bulls
200839,UTA,13-14,Jazz
2229,CHI,13-14,Bulls
2034,MEM,13-14,Grizzlies
203488,ATL,13-14,Hawks
203118,ATL,13-14,Hawks
203101,PHX,13-14,Suns
203545,MIL,13-14,Bucks
203141,BKN,13-14,Nets
2590,POR,13-14,Blazers
101145,DAL,13-14,Mavericks
201203,OKC,13-14,Thunder
201986,TOR,13-14,Raptors
101126,DEN,13-14,Nuggets
203489,MIL,13-14,Bucks
1737,CHI,13-14,Bulls
203517,GSW,13-14,Warriors
2403,WAS,13-14,Wizards
201979,MEM,13-14,Grizzlies
2555,OKC,13-14,Thunder
201156,LAL,13-14,Lakers
201587,POR,13-14,Blazers
201593,MIN,13-14,Timberwolves
202696,ORL,13-14,Magic
202708,MIA,13-14,Heat
201564,MIL,13-14,Bucks
203136,GSW,13-14,Warriors
201600,HOU,13-14,Rockets
201956,HOU,13-14,Rockets
203111,SAC,13-14,Kings
201785,MIN,13-14,Timberwolves
203490,WAS,13-14,Wizards
200782,PHX,13-14,Suns
203143,NYK,13-14,Knicks
201976,HOU,13-14,Rockets
202335,TOR,13-14,Raptors
201988,SAS,13-14,Spurs
2200,LAL,13-14,Lakers
202331,IND,13-14,Pacers
200794,ATL,13-14,Hawks
1718,BKN,13-14,Nets
203544,ATL,13-14,Hawks
203103,OKC,13-14,Thunder
203491,DET,13-14,Pistons
203515,BOS,13-14,Celtics
203112,SAC,13-14,Kings
203113,DEN,13-14,Nuggets
202347,MEM,13-14,Grizzlies
200765,BOS,13-14,Celtics
201196,MIL,13-14,Bucks
200751,DEN,13-14,Nuggets
1740,MIA,13-14,Heat
2446,IND,13-14,Pacers
951,MIA,13-14,Heat
203492,SAC,13-14,Kings
101109,NYK,13-14,Knicks
203493,LAC,13-14,Clippers
2501,SAC,13-14,Kings
202704,OKC,13-14,Thunder
202130,OKC,13-14,Thunder
2210,UTA,13-14,Jazz
203495,DAL,13-14,Mavericks
201937,MIN,13-14,Timberwolves
203133,MIN,13-14,Timberwolves
203496,HOU,13-14,Rockets
203135,LAL,13-14,Lakers
201577,POR,13-14,Blazers
201155,DET,13-14,Pistons
2427,MIA,13-14,Heat
200758,CHI,13-14,Bulls
101179,ORL,13-14,Magic
101142,MIN,13-14,Timberwolves
201579,IND,13-14,Pacers
2767,OKC,13-14,Thunder
203091,SAC,13-14,Kings
200752,SAC,13-14,Kings
203497,UTA,13-14,Jazz
201566,OKC,13-14,Thunder
201583,NOP,13-14,Pelicans
101155,OKC,13-14,Thunder
200797,LAC,13-14,Clippers
203527,LAL,13-14,Lakers
2223,DAL,13-14,Mavericks
2756,LAC,13-14,Clippers
203816,CLE,13-14,Cavaliers
201586,OKC,13-14,Thunder
203508,CLE,13-14,Cavaliers
203552,CLE,13-14,Cavaliers
203498,MIN,13-14,Timberwolves
2203,MIA,13-14,Heat
202197,CLE,13-14,Cavaliers
203499,DAL,13-14,Mavericks
200769,NYK,13-14,Knicks
2733,BKN,13-14,Nets
101183,PHX,13-14,Suns
1890,DAL,13-14,Mavericks
200761,LAL,13-14,Lakers
202714,ATL,13-14,Hawks
203524,IND,13-14,Pacers
200780,ORL,13-14,Magic
201150,CLE,13-14,Cavaliers
201939,GSW,13-14,Warriors
1536,LAC,13-14,Clippers
2581,GSW,13-14,Warriors
959,LAL,13-14,Lakers
200779,TOR,13-14,Raptors
203500,OKC,13-14,Thunder
201959,CHI,13-14,Bulls
2419,MEM,13-14,Grizzlies
203093,HOU,13-14,Rockets
203082,TOR,13-14,Raptors
200757,OKC,13-14,Thunder
201152,PHI,13-14,76ers
203080,POR,13-14,Blazers
201168,SAS,13-14,Spurs
1495,SAS,13-14,Spurs
203501,NYK,13-14,Knicks
202389,DEN,13-14,Nuggets
202699,ORL,13-14,Magic
201962,MIA,13-14,Heat
2754,MEM,13-14,Grizzlies
203502,DET,13-14,Pistons
203183,MIL,13-14,Bucks
2225,SAS,13-14,Spurs
203503,CHI,13-14,Bulls
203100,PHI,13-14,76ers
203129,CHI,13-14,Bulls
203315,NYK,13-14,Knicks
2566,SAC,13-14,Kings
2772,WAS,13-14,Wizards
202344,WAS,13-14,Wizards
203504,UTA,13-14,Jazz
202684,CLE,13-14,Cavaliers
203584,HOU,13-14,Rockets
201951,DEN,13-14,Nuggets
201946,TOR,13-14,Raptors
203092,CLE,13-14,Cavaliers
201936,NOP,13-14,Pelicans
203116,BKN,13-14,Nets
2199,NYK,13-14,Knicks
2617,MIA,13-14,Heat
203505,BOS,13-14,Celtics
203139,PHX,13-14,Suns
201964,POR,13-14,Blazers
203506,ORL,13-14,Magic
1713,DAL,13-14,Mavericks
203543,BOS,13-14,Celtics
201961,DAL,13-14,Mavericks
202325,LAL,13-14,Lakers
202083,POR,13-14,Blazers
203115,POR,13-14,Blazers
101198,DET,13-14,Pistons
2584,LAC,13-14,Clippers
201163,DEN,13-14,Nuggets
202333,LAL,13-14,Lakers
2216,MEM,13-14,Grizzlies
2585,MIL,13-14,Bucks
201985,CLE,14-15,Cavaliers
201166,CHI,14-15,Bulls
203932,ORL,14-15,Magic
203940,MIN,14-15,Timberwolves
201143,ATL,14-15,Hawks
2744,CHA,14-15,Hornets
202329,DAL,14-15,Mavericks
101187,BKN,14-15,Nets
202692,UTA,14-15,Jazz
203945,CLE,14-15,Cavaliers
203458,PHX,14-15,Suns
203144,NYK,14-15,Knicks
201582,NOP,14-15,Pelicans
203459,POR,14-15,Blazers
202087,POR,14-15,Blazers
2405,DAL,14-15,Mavericks
101161,TOR,14-15,Raptors
2760,CLE,14-15,Cavaliers
203958,MIA,14-15,Heat
203083,DET,14-15,Pistons
2738,GSW,14-15,Warriors
1889,SAC,14-15,Kings
203460,OKC,14-15,Thunder
200745,NYK,14-15,Knicks
1905,BKN,14-15,Nets
101106,GSW,14-15,Warriors
203094,ORL,14-15,Magic
203952,MIN,14-15,Timberwolves
203461,MIN,14-15,Timberwolves
203076,NOP,14-15,Pelicans
201627,OKC,14-15,Thunder
201229,DET,14-15,Pistons
203462,PHX,14-15,Suns
202620,MIN,14-15,Timberwolves
203382,SAS,14-15,Spurs
201167,POR,14-15,Blazers
201948,ATL,14-15,Hawks
203085,LAC,14-15,Clippers
202340,BOS,14-15,Celtics
2732,ORL,14-15,Magic
203463,SAC,14-15,Kings
2757,MEM,14-15,Grizzlies
203108,DAL,14-15,Mavericks
202687,CHA,14-15,Hornets
201933,LAC,14-15,Clippers
202711,BKN,14-15,Nets
2564,SAS,14-15,Spurs
203078,WAS,14-15,Wizards
201148,PHX,14-15,Suns
101138,BOS,14-15,Celtics
203561,PHI,14-15,76ers
201943,DET,14-15,Pistons
202688,PHX,14-15,Suns
201575,GSW,14-15,Warriors
2217,CLE,14-15,Cavaliers
203148,CHA,14-15,Hornets
201572,BKN,14-15,Nets
203998,TOR,14-15,Raptors
203955,UTA,14-15,Jazz
201228,IND,14-15,Pacers
203912,LAC,14-15,Clippers
203468,POR,14-15,Blazers
101139,IND,14-15,Pacers
203946,CHI,14-15,Bulls
201171,SAC,14-15,Kings
2430,LAL,14-15,Lakers
2546,NYK,14-15,Knicks
2406,DET,14-15,Pistons
201858,DET,14-15,Pistons
202718,DAL,14-15,Mavericks
101112,ORL,14-15,Magic
101111,DAL,14-15,Mavericks
201978,MIN,14-15,Timberwolves
2365,MIA,14-15,Heat
2547,MIA,14-15,Heat
203142,IND,14-15,Pacers
201604,LAC,14-15,Clippers
203187,UTA,14-15,Jazz
2549,POR,14-15,Blazers
101108,LAC,14-15,Clippers
101236,TOR,14-15,Raptors
203921,NYK,14-15,Knicks
203991,HOU,14-15,Rockets
203469,CHA,14-15,Hornets
202332,NYK,14-15,Knicks
201147,HOU,14-15,Rockets
203928,BKN,14-15,Nets
202709,SAS,14-15,Spurs
201584,MEM,14-15,Grizzlies
201571,OKC,14-15,Thunder
2563,LAC,14-15,Clippers
203081,POR,14-15,Blazers
204014,IND,14-15,Pacers
201568,DEN,14-15,Nuggets
101122,PHX,14-15,Suns
201980,SAS,14-15,Spurs
201967,NOP,14-15,Pelicans
203957,UTA,14-15,Jazz
203121,NOP,14-15,Pelicans
202721,BKN,14-15,Nets
201589,DEN,14-15,Nuggets
201954,SAC,14-15,Kings
101135,GSW,14-15,Warriors
204065,SAC,14-15,Kings
204033,SAC,14-15,Kings
2561,IND,14-15,Pacers
201599,LAC,14-15,Clippers
201971,WAS,14-15,Wizards
201942,TOR,14-15,Raptors
202326,SAC,14-15,Kings
201960,ATL,14-15,Hawks
203471,ATL,14-15,Hawks
101114,BKN,14-15,Nets
202324,UTA,14-15,Jazz
201565,CHI,14-15,Bulls
202682,SAC,14-15,Kings
2734,DAL,14-15,Mavericks
203906,ORL,14-15,Magic
203473,ORL,14-15,Magic
203079,OKC,14-15,Thunder
1717,DAL,14-15,Mavericks
202388,IND,14-15,Pacers
202700,HOU,14-15,Rockets
2748,POR,14-15,Blazers
203926,CHI,14-15,Bulls
203110,GSW,14-15,Warriors
2400,WAS,14-15,Wizards
204079,PHI,14-15,76ers
202779,LAL,14-15,Lakers
2730,HOU,14-15,Rockets
203939,DAL,14-15,Mavericks
2548,MIA,14-15,Heat
202734,CHI,14-15,Bulls
2853,PHX,14-15,Suns
201947,BKN,14-15,Nets
202334,LAL,14-15,Lakers
202327,LAC,14-15,Clippers
203901,ORL,14-15,Magic
202407,UTA,14-15,Jazz
202343,PHI,14-15,76ers
1882,ATL,14-15,Hawks
202683,OKC,14-15,Thunder
202339,PHX,14-15,Suns
201569,NOP,14-15,Pelicans
203961,SAC,14-15,Kings
203475,DEN,14-15,Nuggets
101141,MIL,14-15,Bucks
203095,ORL,14-15,Magic
202323,BOS,14-15,Celtics
203105,GSW,14-15,Warriors
101128,HOU,14-15,Rockets
203128,PHI,14-15,76ers
203539,DAL,14-15,Mavericks
202066,WAS,14-15,Wizards
203914,DEN,14-15,Nuggets
202390,MIN,14-15,Timberwolves
201588,IND,14-15,Pacers
101123,PHX,14-15,Suns
201945,CHA,14-15,Hornets
2222,BOS,14-15,Celtics
203507,MIL,14-15,Bucks
203540,BOS,14-15,Celtics
201175,LAC,14-15,Clippers
203318,WAS,14-15,Wizards
203922,PHI,14-15,76ers
201609,MIA,14-15,Heat
202330,UTA,14-15,Jazz
203476,MIN,14-15,Timberwolves
203511,UTA,14-15,Jazz
202328,DET,14-15,Pistons
202962,DAL,14-15,Mavericks
201880,TOR,14-15,Raptors
202349,TOR,14-15,Raptors
203084,GSW,14-15,Warriors
202355,MIA,14-15,Heat
2045,LAC,14-15,Clippers
203156,PHI,14-15,76ers
201611,MIA,14-15,Heat
203138,PHI,14-15,76ers
203546,DEN,14-15,Nuggets
101133,IND,14-15,Pacers
202697,CLE,14-15,Cavaliers
203477,PHI,14-15,76ers
202738,BOS,14-15,Celtics
202397,PHI,14-15,76ers
200826,DAL,14-15,Mavericks
201581,DEN,14-15,Nuggets
200755,LAC,14-15,Clippers
2747,CLE,14-15,Cavaliers
203960,PHI,14-15,76ers
203210,MEM,14-15,Grizzlies
201580,DEN,14-15,Nuggets
203913,LAL,14-15,Lakers
203953,MIL,14-15,Bucks
204022,UTA,14-15,Jazz
203109,BOS,14-15,Celtics
203479,DEN,14-15,Nuggets
2037,LAC,14-15,Clippers
2749,DEN,14-15,Nuggets
203516,MIA,14-15,Heat
201935,HOU,14-15,Rockets
201949,TOR,14-15,Raptors
2592,CLE,14-15,Cavaliers
203949,GSW,14-15,Warriors
203923,BOS,14-15,Celtics
2457,CHA,14-15,Hornets
203099,LAC,14-15,Clippers
201162,MIL,14-15,Bucks
203096,BOS,14-15,Celtics
203950,MEM,14-15,Grizzlies
101127,BKN,14-15,Nets
101131,CHA,14-15,Hornets
2202,PHI,14-15,76ers
201160,NYK,14-15,Knicks
1891,HOU,14-15,Rockets
201574,SAC,14-15,Kings
202399,HOU,14-15,Rockets
201965,SAS,14-15,Spurs
201145,MEM,14-15,Grizzlies
201952,ATL,14-15,Hawks
203481,NOP,14-15,Pelicans
203106,CHA,14-15,Hornets
203924,PHI,14-15,76ers
202077,PHX,14-15,Suns
202379,UTA,14-15,Jazz
203087,OKC,14-15,Thunder
202391,LAL,14-15,Lakers
202366,BKN,14-15,Nets
203968,DEN,14-15,Nuggets
201573,MIL,14-15,Bucks
202690,NOP,14-15,Pelicans
202710,CHI,14-15,Bulls
201149,CHI,14-15,Bulls
201975,DET,14-15,Pistons
203925,CLE,14-15,Cavaliers
204060,UTA,14-15,Jazz
2207,BKN,14-15,Nets
201202,DET,14-15,Pistons
200777,POR,14-15,Blazers
201595,HOU,14-15,Rockets
203530,DEN,14-15,Nuggets
203089,MIL,14-15,Bucks
203098,ATL,14-15,Hawks
101249,DET,14-15,Pistons
2422,NOP,14-15,Pelicans
202322,WAS,14-15,Wizards
203948,MIL,14-15,Bucks
202720,MEM,14-15,Grizzlies
201973,BOS,14-15,Celtics
202685,TOR,14-15,Raptors
203919,MEM,14-15,Grizzlies
203903,LAL,14-15,Lakers
200770,LAC,14-15,Clippers
202706,LAC,14-15,Clippers
201941,LAL,14-15,Lakers
203268,MIL,14-15,Bucks
101181,NYK,14-15,Knicks
201177,MIA,14-15,Heat
2746,HOU,14-15,Rockets
201950,NOP,14-15,Pelicans
203944,LAL,14-15,Lakers
203120,MIN,14-15,Timberwolves
203200,GSW,14-15,Warriors
203994,DEN,14-15,Nuggets
203909,HOU,14-15,Rockets
203564,MEM,14-15,Grizzlies
202695,SAS,14-15,Spurs
203482,BOS,14-15,Celtics
202689,CHA,14-15,Hornets
203088,MIL,14-15,Bucks
2570,CLE,14-15,Cavaliers
202702,DEN,14-15,Nuggets
203145,ATL,14-15,Hawks
203484,DET,14-15,Pistons
2030,MIL,14-15,Bucks
201142,OKC,14-15,Thunder
708,MIN,14-15,Timberwolves
201567,CLE,14-15,Cavaliers
2755,MIN,14-15,Timberwolves
202338,WAS,14-15,Wizards
203114,MIL,14-15,Bucks
2550,CHI,14-15,Bulls
202691,GSW,14-15,Warriors
977,LAL,14-15,Lakers
201585,MEM,14-15,Grizzlies
203123,HOU,14-15,Rockets
2743,WAS,14-15,Wizards
203937,SAS,14-15,Spurs
2594,ATL,14-15,Hawks
200768,TOR,14-15,Raptors
203124,ORL,14-15,Magic
202713,OKC,14-15,Thunder
202681,CLE,14-15,Cavaliers
200746,POR,14-15,Blazers
202362,CHA,14-15,Hornets
202498,NYK,14-15,Knicks
202361,TOR,14-15,Raptors
204038,NYK,14-15,Knicks
203580,PHI,14-15,76ers
202336,MIL,14-15,Bucks
202730,IND,14-15,Pacers
2544,CLE,14-15,Cavaliers
2571,GSW,14-15,Warriors
201991,LAC,14-15,Clippers
203485,MIN,14-15,Timberwolves
200811,NYK,14-15,Knicks
101150,TOR,14-15,Raptors
201601,PHI,14-15,76ers
203512,TOR,14-15,Raptors
2449,IND,14-15,Pacers
202337,NOP,14-15,Pelicans
2557,ORL,14-15,Magic
2736,MIA,14-15,Heat
202723,PHI,14-15,76ers
202952,PHI,14-15,76ers
1938,SAS,14-15,Spurs
201188,MEM,14-15,Grizzlies
101162,WAS,14-15,Wizards
201158,SAS,14-15,Spurs
202694,PHX,14-15,Suns
203935,BOS,14-15,Celtics
201977,PHX,14-15,Suns
201596,MIA,14-15,Heat
203900,BKN,14-15,Nets
202693,PHX,14-15,Suns
201578,GSW,14-15,Warriors
101110,WAS,14-15,Wizards
101107,CHA,14-15,Hornets
203486,BKN,14-15,Nets
2440,LAC,14-15,Clippers
2588,SAS,14-15,Spurs
203521,CLE,14-15,Cavaliers
203090,ORL,14-15,Magic
203086,POR,14-15,Blazers
201563,MIA,14-15,Heat
203487,MIL,14-15,Bucks
203077,CHA,14-15,Hornets
201144,MEM,14-15,Grizzlies
2399,CHI,14-15,Bulls
2034,CLE,14-15,Cavaliers
203488,ATL,14-15,Hawks
203118,ATL,14-15,Hawks
203101,MIL,14-15,Bucks
203545,MIN,14-15,Timberwolves
203141,BKN,14-15,Nets
203956,OKC,14-15,Thunder
2590,CHA,14-15,Hornets
101145,DAL,14-15,Mavericks
101126,DEN,14-15,Nuggets
203489,MIL,14-15,Bucks
1737,CHI,14-15,Bulls
2403,WAS,14-15,Wizards
203457,PHI,14-15,76ers
201979,MEM,14-15,Grizzlies
2555,OKC,14-15,Thunder
203910,HOU,14-15,Rockets
201156,LAL,14-15,Lakers
201587,POR,14-15,Blazers
203917,SAC,14-15,Kings
202703,CHI,14-15,Bulls
201593,MIN,14-15,Timberwolves
202696,ORL,14-15,Magic
203943,CHA,14-15,Hornets
202708,NOP,14-15,Pelicans
201564,MIL,14-15,Bucks
203136,GSW,14-15,Warriors
201600,NOP,14-15,Pelicans
201956,SAC,14-15,Kings
203490,WAS,14-15,Wizards
200782,PHX,14-15,Suns
203798,CHA,14-15,Hornets
203143,HOU,14-15,Rockets
201976,HOU,14-15,Rockets
203565,MEM,14-15,Grizzlies
202335,TOR,14-15,Raptors
201988,SAS,14-15,Spurs
2200,CHI,14-15,Bulls
202331,IND,14-15,Pacers
200794,ATL,14-15,Hawks
1718,WAS,14-15,Wizards
203544,ATL,14-15,Hawks
203103,OKC,14-15,Thunder
203515,BOS,14-15,Celtics
203112,NYK,14-15,Knicks
203113,DET,14-15,Pistons
202347,NOP,14-15,Pelicans
200765,DAL,14-15,Mavericks
201196,WAS,14-15,Wizards
200751,DEN,14-15,Nuggets
2446,WAS,14-15,Wizards
